|target.n.bnc.22|     target%1:10:00::
|division.n.Finance.1535|     division%1:14:00::
|division.n.bnc.3580|     division%1:14:00::
|division.n.Finance.1550|     division%1:14:00::
|division.n.bnc.3583|     division%1:14:00::
|division.n.Finance.1562|     division%1:14:00::
|division.n.bnc.3605|     division%1:14:00::
|division.n.Finance.1578|     division%1:14:00::
|division.n.bnc.3606|     division%1:14:00::
|division.n.Finance.1583|     division%1:14:00::
|division.n.bnc.3757|     division%1:14:00::
|division.n.Finance.1588|     division%1:14:00::
|division.n.bnc.3778|     division%1:14:00::
|division.n.Finance.1598|     division%1:14:00::
|division.n.bnc.3843|     division%1:14:00::
|division.n.Finance.1601|     division%1:14:00::
|division.n.bnc.3851|     division%1:14:00::
|division.n.Finance.1611|     division%1:14:00::
|division.n.bnc.3878|     division%1:14:00::
|division.n.Finance.1654|     not found
|division.n.bnc.3938|     division%1:14:00::
|division.n.Finance.1655|     not found
|division.n.bnc.4004|     division%1:14:00::
|division.n.Finance.1676|     division%1:14:00::
|division.n.bnc.4023|     division%1:14:00::
|division.n.Finance.1679|     division%1:14:00::
|division.n.bnc.4053|     division%1:14:00::
|division.n.Finance.1681|     division%1:14:00::
|division.n.bnc.4103|     division%1:14:00::
|division.n.Finance.1682|     division%1:14:00::
|division.n.bnc.4107|     division%1:14:00::
|division.n.Finance.1686|     division%1:14:00::
|half.n.bnc.77|     half%1:23:00::
|half.n.Finance.14|     half%1:23:00::
|half.n.Sports.78|     half%1:23:00::
|half.n.bnc.148|     half%1:23:00::
|half.n.Finance.35|     half%1:23:00::
|half.n.Sports.160|     half%1:23:00::
|half.n.bnc.171|     half%1:23:00::
|half.n.Finance.53|     half%1:23:00::
|half.n.Sports.179|     half%1:23:00::
|half.n.bnc.235|     half%1:23:00::
|half.n.Finance.147|     half%1:23:00::
|half.n.Sports.195|     half%1:23:00::
|half.n.bnc.309|     half%1:23:00::
|half.n.Finance.237|     half%1:23:00::
|half.n.Sports.261|     half%1:23:00::
|half.n.bnc.358|     half%1:23:00::
|half.n.Finance.276|     half%1:23:00::
|half.n.Sports.262|     half%1:23:00::
|half.n.bnc.370|     half%1:23:00::
|half.n.Finance.351|     half%1:23:00::
|half.n.Sports.391|     half%1:23:00::
|half.n.bnc.677|     half%1:23:00::
|half.n.Finance.424|     half%1:23:00::
|half.n.Sports.409|     half%1:23:00::
|half.n.bnc.686|     half%1:23:00::
|half.n.Finance.510|     half%1:23:00::
|half.n.Sports.480|     half%1:23:00::
|half.n.bnc.705|     half%1:23:00::
|half.n.Finance.580|     half%1:23:00::
|half.n.Sports.594|     half%1:23:00::
|half.n.bnc.712|     half%1:23:00::
|half.n.Finance.717|     half%1:23:00::
|half.n.Sports.615|     half%1:23:00::
|half.n.bnc.717|     half%1:23:00::
|half.n.Finance.836|     half%1:23:00::
|half.n.Sports.633|     half%1:23:00::
|half.n.bnc.971|     half%1:23:00::
|half.n.Finance.846|     half%1:23:00::
|half.n.Sports.660|     half%1:23:00::
|half.n.bnc.1014|     half%1:23:00::
|half.n.Finance.961|     half%1:23:00::
|half.n.Sports.668|     half%1:23:00::
|half.n.bnc.1086|     half%1:23:00::
|half.n.Finance.1018|     half%1:23:00::
|half.n.Sports.720|     half%1:23:00::
|half.n.bnc.1204|     half%1:23:00::
|half.n.Finance.1123|     half%1:23:00::
|half.n.Sports.790|     half%1:23:00::
|half.n.bnc.1216|     half%1:23:00::
|half.n.Finance.1128|     half%1:23:00::
|half.n.Sports.804|     half%1:23:00::
|half.n.bnc.1226|     half%1:23:00::
|half.n.Finance.1159|     half%1:23:00::
|half.n.Sports.809|     half%1:23:00::
|half.n.bnc.1234|     half%1:23:00::
|half.n.Finance.1253|     half%1:23:00::
|half.n.Sports.868|     half%1:23:00::
|half.n.bnc.1252|     half%1:23:00::
|half.n.Finance.1326|     half%1:23:00::
|half.n.Sports.884|     half%1:23:00::
|half.n.bnc.1274|     half%1:23:00::
|half.n.Finance.1344|     half%1:23:00::
|half.n.Sports.887|     half%1:23:00::
|half.n.bnc.1275|     half%1:23:00::
|half.n.Finance.1368|     half%1:23:00::
|half.n.Sports.931|     half%1:23:00::
|half.n.bnc.1351|     half%1:23:00::
|half.n.Finance.1376|     half%1:23:00::
|half.n.Sports.1006|     half%1:23:00::
|half.n.bnc.1362|     half%1:23:00::
|half.n.Finance.1474|     half%1:23:00::
|half.n.Sports.1014|     half%1:23:00::
|half.n.bnc.1473|     half%1:23:00::
|half.n.Finance.1565|     half%1:23:00::
|half.n.Sports.1044|     half%1:23:00::
|half.n.bnc.1486|     half%1:23:00::
|half.n.Finance.1681|     half%1:23:00::
|half.n.Sports.1045|     half%1:23:00::
|half.n.bnc.1496|     half%1:23:00::
|half.n.Finance.1699|     half%1:23:00::
|half.n.Sports.1183|     half%1:23:00::
|half.n.bnc.1542|     half%1:23:00::
|half.n.Finance.1759|     half%1:23:00::
|half.n.Sports.1210|     half%1:23:00::
|half.n.bnc.1550|     half%1:23:00::
|half.n.Finance.1799|     half%1:23:00::
|half.n.Sports.1218|     half%1:23:00::
|half.n.bnc.1597|     half%1:23:00::
|half.n.Finance.1869|     half%1:23:00::
|half.n.Sports.1227|     half%1:23:00::
|half.n.bnc.1629|     half%1:23:00::
|half.n.Finance.1984|     half%1:23:00::
|half.n.Sports.1239|     half%1:23:00::
|half.n.bnc.1685|     half%1:23:00::
|half.n.Finance.2045|     half%1:23:00::
|half.n.Sports.1255|     half%1:23:00::
|half.n.bnc.1712|     half%1:23:00::
|half.n.Finance.2057|     not found
|half.n.Sports.1259|     half%1:23:00::
|half.n.bnc.1810|     half%1:23:00::
|half.n.Finance.2129|     half%1:23:00::
|half.n.Sports.1277|     half%1:23:00::
|half.n.bnc.1974|     half%1:23:00::
|half.n.Finance.2196|     half%1:23:00::
|half.n.Sports.1313|     half%1:23:00::
|half.n.bnc.1987|     half%1:23:00::
|half.n.Finance.2277|     half%1:23:00::
|half.n.Sports.1349|     half%1:23:00::
|half.n.bnc.2007|     half%1:23:00::
|half.n.Finance.2285|     half%1:23:00::
|half.n.Sports.1384|     half%1:23:00::
|half.n.bnc.2012|     half%1:23:00::
|half.n.Finance.2310|     half%1:23:00::
|half.n.Sports.1401|     half%1:23:00::
|half.n.bnc.2114|     half%1:23:00::
|half.n.Finance.2319|     half%1:23:00::
|half.n.Sports.1407|     half%1:23:00::
|half.n.bnc.2298|     half%1:23:00::
|half.n.Finance.2327|     half%1:23:00::
|half.n.Sports.1436|     half%1:23:00::
|half.n.bnc.2325|     half%1:23:00::
|half.n.Finance.2419|     half%1:23:00::
|half.n.Sports.1469|     half%1:23:00::
|half.n.bnc.2428|     half%1:23:00::
|half.n.Finance.2497|     half%1:23:00::
|half.n.Sports.1541|     half%1:23:00::
|half.n.bnc.2432|     half%1:23:00::
|half.n.Finance.2509|     half%1:23:00::
|half.n.Sports.1561|     half%1:23:00::
|half.n.bnc.2446|     half%1:23:00::
|half.n.Finance.2524|     half%1:23:00::
|half.n.Sports.1576|     half%1:23:00::
|half.n.bnc.2477|     half%1:23:00::
|half.n.Finance.2535|     half%1:23:00::
|half.n.Sports.1607|     half%1:23:00::
|half.n.bnc.2617|     half%1:23:00::
|half.n.Finance.2594|     half%1:23:00::
|half.n.Sports.1638|     half%1:23:00::
|half.n.bnc.2803|     half%1:23:00::
|half.n.Finance.2635|     half%1:23:00::
|half.n.Sports.1649|     half%1:23:00::
|half.n.bnc.2814|     half%1:23:00::
|half.n.Finance.2805|     half%1:23:00::
|half.n.Sports.1673|     half%1:23:00::
|half.n.bnc.2815|     half%1:23:00::
|half.n.Finance.2859|     half%1:23:00::
|half.n.Sports.1703|     half%1:23:00::
|half.n.bnc.2818|     half%1:23:00::
|half.n.Finance.2871|     half%1:23:00::
|half.n.Sports.1715|     half%1:23:00::
|half.n.bnc.2882|     half%1:23:00::
|half.n.Finance.2876|     half%1:23:00::
|half.n.Sports.1719|     half%1:23:00::
|half.n.bnc.2908|     half%1:23:00::
|half.n.Finance.3010|     half%1:23:00::
|half.n.Sports.1790|     half%1:23:00::
|half.n.bnc.2937|     half%1:23:00::
|half.n.Finance.3266|     half%1:23:00::
|half.n.Sports.1890|     half%1:23:00::
|half.n.bnc.2987|     half%1:23:00::
|half.n.Finance.3269|     half%1:23:00::
|half.n.Sports.1938|     half%1:23:00::
|half.n.bnc.3081|     half%1:23:00::
|half.n.Finance.3480|     half%1:23:00::
|half.n.Sports.1960|     half%1:23:00::
|half.n.bnc.3084|     half%1:23:00::
|half.n.Finance.3485|     half%1:23:00::
|half.n.Sports.1967|     half%1:23:00::
|half.n.bnc.3126|     half%1:23:00::
|half.n.Finance.3562|     half%1:23:00::
|half.n.Sports.2012|     half%1:23:00::
|half.n.bnc.3141|     half%1:23:00::
|half.n.Finance.3691|     half%1:23:00::
|half.n.Sports.2074|     not found
|half.n.bnc.3155|     half%1:23:00::
|half.n.Finance.3790|     half%1:23:00::
|half.n.Sports.2079|     half%1:23:00::
|half.n.bnc.3173|     half%1:23:00::
|half.n.Finance.3909|     half%1:23:00::
|half.n.Sports.2109|     half%1:23:00::
|half.n.bnc.3280|     half%1:23:00::
|half.n.Finance.4080|     half%1:23:00::
|half.n.Sports.2162|     half%1:23:00::
|half.n.bnc.3369|     half%1:23:00::
|half.n.Finance.4095|     half%1:23:00::
|half.n.Sports.2195|     not found
|half.n.bnc.3385|     half%1:23:00::
|half.n.Finance.4118|     half%1:23:00::
|half.n.Sports.2211|     half%1:23:00::
|half.n.bnc.3441|     half%1:23:00::
|half.n.Finance.4211|     half%1:23:00::
|half.n.Sports.2247|     half%1:23:00::
|half.n.bnc.3478|     half%1:23:00::
|half.n.Finance.4284|     half%1:23:00::
|half.n.Sports.2401|     half%1:23:00::
|half.n.bnc.3482|     half%1:23:00::
|half.n.Finance.4323|     half%1:23:00::
|half.n.Sports.2403|     half%1:23:00::
|half.n.bnc.3570|     half%1:23:00::
|half.n.Finance.4375|     half%1:23:00::
|half.n.Sports.2445|     half%1:23:00::
|half.n.bnc.3585|     half%1:23:00::
|half.n.Finance.4376|     half%1:23:00::
|half.n.Sports.2446|     half%1:23:00::
|half.n.bnc.3620|     half%1:23:00::
|half.n.Finance.4391|     half%1:23:00::
|half.n.Sports.2449|     half%1:23:00::
|half.n.bnc.3635|     half%1:23:00::
|half.n.Finance.4434|     half%1:23:00::
|half.n.Sports.2459|     half%1:23:00::
|half.n.bnc.3735|     half%1:23:00::
|half.n.Finance.4612|     half%1:23:00::
|half.n.Sports.2501|     half%1:23:00::
|half.n.bnc.3765|     half%1:23:00::
|half.n.Finance.4634|     half%1:23:00::
|half.n.Sports.2575|     half%1:23:00::
|half.n.bnc.3841|     half%1:23:00::
|half.n.Finance.4637|     half%1:23:00::
|half.n.Sports.2595|     half%1:23:00::
|half.n.bnc.3861|     half%1:23:00::
|half.n.Finance.4661|     half%1:23:00::
|half.n.Sports.2615|     half%1:23:00::
|half.n.bnc.3876|     half%1:23:00::
|half.n.Finance.4720|     half%1:23:00::
|half.n.Sports.2679|     half%1:23:00::
|half.n.bnc.3882|     half%1:23:00::
|half.n.Finance.4849|     half%1:23:00::
|half.n.Sports.2681|     half%1:23:00::
|half.n.bnc.3884|     half%1:23:00::
|half.n.Finance.4889|     half%1:23:00::
|half.n.Sports.2684|     half%1:23:00::
|half.n.bnc.3894|     half%1:23:00::
|half.n.Finance.4973|     half%1:23:00::
|half.n.Sports.2699|     half%1:23:00::
|half.n.bnc.4000|     half%1:23:00::
|half.n.Finance.4985|     half%1:23:00::
|half.n.Sports.2720|     half%1:23:00::
|half.n.bnc.4019|     half%1:23:00::
|half.n.Finance.5015|     half%1:23:00::
|half.n.Sports.2777|     half%1:23:00::
|half.n.bnc.4077|     half%1:23:00::
|half.n.Finance.5066|     half%1:23:00::
|half.n.Sports.2799|     half%1:23:00::
|half.n.bnc.4094|     half%1:23:00::
|half.n.Finance.5080|     half%1:23:00::
|half.n.Sports.2934|     half%1:23:00::
|half.n.bnc.4097|     half%1:23:00::
|half.n.Finance.5166|     half%1:23:00::
|half.n.Sports.2937|     half%1:23:00::
|half.n.bnc.4187|     half%1:23:00::
|half.n.Finance.5223|     half%1:23:00::
|half.n.Sports.2971|     half%1:23:00::
|half.n.bnc.4229|     half%1:23:00::
|half.n.Finance.5335|     half%1:23:00::
|half.n.Sports.2978|     half%1:23:00::
|half.n.bnc.4348|     half%1:23:00::
|half.n.Finance.5348|     half%1:23:00::
|half.n.Sports.2984|     half%1:23:00::
|half.n.bnc.4354|     half%1:23:00::
|half.n.Finance.5410|     half%1:23:00::
|half.n.Sports.3002|     half%1:23:00::
|half.n.bnc.4404|     half%1:23:00::
|half.n.Finance.5414|     half%1:23:00::
|half.n.Sports.3010|     half%1:23:00::
|half.n.bnc.4405|     half%1:23:00::
|half.n.Finance.5416|     half%1:23:00::
|half.n.Sports.3022|     half%1:23:00::
|half.n.bnc.4408|     half%1:23:00::
|half.n.Finance.5439|     half%1:23:00::
|half.n.Sports.3029|     half%1:23:00::
|half.n.bnc.4446|     half%1:23:00::
|half.n.Finance.5492|     half%1:23:00::
|half.n.Sports.3057|     half%1:23:00::
|half.n.bnc.4484|     half%1:23:00::
|half.n.Finance.5503|     half%1:23:00::
|half.n.Sports.3065|     half%1:23:00::
|half.n.bnc.4485|     half%1:23:00::
|half.n.Finance.5505|     half%1:23:00::
|half.n.Sports.3067|     half%1:23:00::
|half.n.bnc.4553|     half%1:23:00::
|half.n.Finance.5522|     half%1:23:00::
|half.n.Sports.3071|     half%1:23:00::
|half.n.bnc.4658|     half%1:23:00::
|half.n.Finance.5524|     half%1:23:00::
|half.n.Sports.3073|     half%1:23:00::
|half.n.bnc.4665|     half%1:23:00::
|half.n.Finance.5581|     half%1:23:00::
|half.n.Sports.3121|     half%1:23:00::
|half.n.bnc.4673|     half%1:23:00::
|half.n.Finance.5733|     half%1:23:00::
|half.n.Sports.3124|     half%1:23:00::
|half.n.bnc.4696|     half%1:23:00::
|half.n.Finance.5775|     half%1:23:00::
|half.n.Sports.3136|     half%1:23:00::
|half.n.bnc.4730|     half%1:23:00::
|half.n.Finance.5991|     half%1:23:00::
|half.n.Sports.3175|     half%1:23:00::
|half.n.bnc.4776|     half%1:23:00::
|half.n.Finance.6023|     half%1:23:00::
|half.n.Sports.3198|     half%1:23:00::
|goal.n.bnc.34|     goal%1:09:00::
|goal.n.Finance.178|     goal%1:09:00::
|goal.n.Sports.557|     not found
|goal.n.bnc.53|     goal%1:09:00::
|goal.n.Finance.232|     goal%1:09:00::
|goal.n.Sports.740|     goal%1:09:00::
|goal.n.bnc.337|     goal%1:09:00::
|goal.n.Finance.314|     not found
|goal.n.Sports.1131|     goal%1:09:00::
|goal.n.bnc.373|     goal%1:09:00::
|goal.n.Finance.467|     goal%1:09:00::
|goal.n.Sports.1437|     not found
|goal.n.bnc.607|     not found
|goal.n.Finance.492|     goal%1:09:00::
|goal.n.Sports.1544|     not found
|goal.n.bnc.947|     goal%1:09:00::
|goal.n.Finance.505|     goal%1:09:00::
|goal.n.Sports.1730|     goal%1:09:00::
|goal.n.bnc.981|     not found
|goal.n.Finance.552|     goal%1:09:00::
|goal.n.Sports.1946|     goal%1:09:00::
|goal.n.bnc.1184|     not found
|goal.n.Finance.586|     goal%1:09:00::
|goal.n.Sports.2190|     goal%1:09:00::
|goal.n.bnc.1393|     goal%1:09:00::
|goal.n.Finance.681|     goal%1:09:00::
|goal.n.Sports.2405|     goal%1:09:00::
|goal.n.bnc.1535|     not found
|goal.n.Finance.728|     goal%1:09:00::
|goal.n.Sports.2495|     goal%1:09:00::
|goal.n.bnc.1585|     not found
|goal.n.Finance.829|     goal%1:09:00::
|goal.n.Sports.2722|     goal%1:09:00::
|goal.n.bnc.1688|     goal%1:09:00::
|goal.n.Finance.841|     goal%1:09:00::
|goal.n.Sports.2739|     not found
|goal.n.bnc.1714|     goal%1:09:00::
|goal.n.Finance.842|     goal%1:09:00::
|goal.n.Sports.3261|     goal%1:09:00::
|goal.n.bnc.1971|     goal%1:09:00::
|goal.n.Finance.962|     goal%1:09:00::
|goal.n.Sports.3781|     not found
|goal.n.bnc.2214|     goal%1:09:00::
|goal.n.Finance.1067|     goal%1:09:00::
|goal.n.Sports.4143|     not found
|goal.n.bnc.2269|     not found
|goal.n.Finance.1119|     not found
|goal.n.Sports.4175|     goal%1:09:00::
|goal.n.bnc.2422|     goal%1:09:00::
|goal.n.Finance.1217|     goal%1:09:00::
|goal.n.Sports.4568|     goal%1:09:00::
|goal.n.bnc.2644|     goal%1:09:00::
|goal.n.Finance.1298|     goal%1:09:00::
|goal.n.Sports.4714|     goal%1:09:00::
|goal.n.bnc.3304|     goal%1:09:00::
|goal.n.Finance.1309|     goal%1:09:00::
|goal.n.Sports.4794|     goal%1:09:00::
|goal.n.bnc.3369|     not found
|goal.n.Finance.1460|     not found
|goal.n.Sports.5135|     goal%1:09:00::
|goal.n.bnc.3408|     not found
|goal.n.Finance.1498|     goal%1:09:00::
|goal.n.Sports.5243|     not found
|goal.n.bnc.3706|     goal%1:09:00::
|goal.n.Finance.1638|     goal%1:09:00::
|goal.n.Sports.5424|     goal%1:09:00::
|goal.n.bnc.3942|     not found
|goal.n.Finance.1644|     goal%1:09:00::
|goal.n.Sports.5540|     goal%1:09:00::
|goal.n.bnc.4016|     goal%1:09:00::
|goal.n.Finance.1794|     goal%1:09:00::
|goal.n.Sports.5552|     not found
|goal.n.bnc.4182|     goal%1:09:00::
|goal.n.Finance.1820|     not found
|goal.n.Sports.6158|     not found
|goal.n.bnc.4484|     not found
|goal.n.Finance.1893|     goal%1:09:00::
|goal.n.Sports.6257|     goal%1:09:00::
|goal.n.bnc.4624|     goal%1:09:00::
|goal.n.Finance.1918|     goal%1:09:00::
|goal.n.Sports.6576|     goal%1:09:00::
|goal.n.bnc.4664|     goal%1:09:00::
|goal.n.Finance.1935|     goal%1:09:00::
|goal.n.Sports.6748|     goal%1:09:00::
|goal.n.bnc.4686|     goal%1:09:00::
|goal.n.Finance.1973|     goal%1:09:00::
|goal.n.Sports.6951|     goal%1:09:00::
|goal.n.bnc.4842|     goal%1:09:00::
|goal.n.Finance.2101|     goal%1:09:00::
|goal.n.Sports.7795|     not found
|goal.n.bnc.5086|     not found
|goal.n.Finance.2113|     not found
|goal.n.Sports.7818|     not found
|goal.n.bnc.5252|     not found
|goal.n.Finance.2184|     goal%1:09:00::
|goal.n.Sports.7901|     not found
|goal.n.bnc.5279|     not found
|goal.n.Finance.2226|     goal%1:09:00::
|goal.n.Sports.7922|     goal%1:09:00::
|goal.n.bnc.5381|     goal%1:09:00::
|goal.n.Finance.2239|     not found
|goal.n.Sports.7985|     not found
|goal.n.bnc.5943|     goal%1:09:00::
|goal.n.Finance.2329|     goal%1:09:00::
|goal.n.Sports.8216|     goal%1:09:00::
|goal.n.bnc.6198|     goal%1:09:00::
|goal.n.Finance.2334|     goal%1:09:00::
|goal.n.Sports.8396|     goal%1:09:00::
|goal.n.bnc.6411|     goal%1:09:00::
|goal.n.Finance.2373|     goal%1:09:00::
|goal.n.Sports.8520|     not found
|goal.n.bnc.6427|     goal%1:09:00::
|goal.n.Finance.2379|     goal%1:09:00::
|goal.n.Sports.8811|     goal%1:09:00::
|goal.n.bnc.6677|     not found
|goal.n.Finance.2471|     goal%1:09:00::
|goal.n.Sports.9212|     goal%1:09:00::
|goal.n.bnc.6974|     goal%1:09:00::
|goal.n.Finance.2581|     goal%1:09:00::
|goal.n.Sports.9292|     not found
|goal.n.bnc.7022|     goal%1:09:00::
|goal.n.Finance.2786|     goal%1:09:00::
|goal.n.Sports.9330|     not found
|goal.n.bnc.7349|     goal%1:09:00::
|goal.n.Finance.2804|     goal%1:09:00::
